,province,procedure,wait_time_metric,Data year,metric_result
490,Alberta,CABG,90th percentile,2020,118
491,Alberta,CABG,Volume,2020,419
492,Alberta,Cataract Surgery,% meeting benchmark,2020,34.6
493,Alberta,Cataract Surgery,50th percentile,2020,183
494,Alberta,Cataract Surgery,90th percentile,2020,396
495,Alberta,Cataract Surgery,Volume,2020,10424
496,Alberta,Colorectal Cancer Surgery,50th percentile,2020,19
497,Alberta,Colorectal Cancer Surgery,90th percentile,2020,48
498,Alberta,Colorectal Cancer Surgery,Volume,2020,640
499,Alberta,CT Scan,50th percentile,2020,31
500,Alberta,CT Scan,90th percentile,2020,211
501,Alberta,CT Scan,Volume,2020,80834
502,Alberta,Hip Fracture Repair,% meeting benchmark,2020,92.55464481
503,Alberta,Hip Fracture Repair,50th percentile,2020,17.70833333
504,Alberta,Hip Fracture Repair,90th percentile,2020,43.85
505,Alberta,Hip Fracture Repair,Volume,2020,1464
506,Alberta,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2020,87.51846381
507,Alberta,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2020,23.83333333
508,Alberta,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2020,50.16666667
509,Alberta,Hip Fracture Repair/Emergency and Inpatient,Volume,2020,1354
510,Alberta,Hip Replacement,% meeting benchmark,2020,48.9
511,Alberta,Hip Replacement,50th percentile,2020,187
512,Alberta,Hip Replacement,90th percentile,2020,379
513,Alberta,Hip Replacement,Volume,2020,1584
514,Alberta,Knee Replacement,% meeting benchmark,2020,38.9
515,Alberta,Knee Replacement,50th percentile,2020,217
516,Alberta,Knee Replacement,90th percentile,2020,423
517,Alberta,Knee Replacement,Volume,2020,2082
518,Alberta,Lung Cancer Surgery,50th percentile,2020,22
519,Alberta,Lung Cancer Surgery,90th percentile,2020,49
520,Alberta,Lung Cancer Surgery,Volume,2020,342
521,Alberta,MRI Scan,50th percentile,2020,85
522,Alberta,MRI Scan,90th percentile,2020,343
523,Alberta,MRI Scan,Volume,2020,56066
524,Alberta,Prostate Cancer Surgery,50th percentile,2020,49
525,Alberta,Prostate Cancer Surgery,90th percentile,2020,162
526,Alberta,Prostate Cancer Surgery,Volume,2020,496
527,Alberta,Radiation Therapy,% meeting benchmark,2020,98.7
528,Alberta,Radiation Therapy,50th percentile,2020,9
529,Alberta,Radiation Therapy,90th percentile,2020,20
530,Alberta,Radiation Therapy,Volume,2020,4605
531,Alberta,Hip Replacement,% meeting benchmark,2021,59.2
532,Alberta,Hip Replacement,50th percentile,2021,155
533,Alberta,Hip Replacement,90th percentile,2021,392
534,Alberta,Hip Replacement,Volume,2021,2160
535,Alberta,Knee Replacement,% meeting benchmark,2021,49.2
536,Alberta,Knee Replacement,50th percentile,2021,186
537,Alberta,Knee Replacement,90th percentile,2021,452
538,British Columbia,Hip Replacement,Volume,2021,3440
539,Alberta,Radiation Therapy,% meeting benchmark,2021,98.8
540,Alberta,Radiation Therapy,50th percentile,2021,9
541,Alberta,Radiation Therapy,90th percentile,2021,20
542,Alberta,Radiation Therapy,Volume,2021,4791
543,Alberta,Hip Fracture Repair,% meeting benchmark,2021,92.22074468
544,Alberta,Hip Fracture Repair,50th percentile,2021,19.63333333
545,Alberta,Hip Fracture Repair,90th percentile,2021,44.93333333
546,Alberta,Hip Fracture Repair,Volume,2021,1504
547,Alberta,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2021,86.87315634
548,Alberta,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2021,26.00833333
549,Alberta,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2021,51.38333333
550,Alberta,Hip Fracture Repair/Emergency and Inpatient,Volume,2021,1356
551,Alberta,Cataract Surgery,% meeting benchmark,2021,64.2
552,Alberta,Cataract Surgery,50th percentile,2021,73
553,Alberta,Cataract Surgery,90th percentile,2021,267
554,Alberta,Cataract Surgery,Volume,2021,14910
555,Alberta,CABG,50th percentile,2021,6.02
556,Alberta,CABG,90th percentile,2021,57.925
557,Alberta,CABG,Volume,2021,474
558,Alberta,MRI Scan,50th percentile,2021,45
559,Alberta,MRI Scan,90th percentile,2021,255
560,Alberta,MRI Scan,Volume,2021,73208
561,Alberta,CT Scan,50th percentile,2021,13
562,Alberta,CT Scan,90th percentile,2021,88
563,Alberta,CT Scan,Volume,2021,89238
564,Alberta,Breast Cancer Surgery,50th percentile,2021,18
565,Alberta,Breast Cancer Surgery,90th percentile,2021,36
566,Alberta,Breast Cancer Surgery,Volume,2021,1784
567,Alberta,Bladder Cancer Surgery,50th percentile,2021,26
568,Alberta,Bladder Cancer Surgery,90th percentile,2021,64
569,Alberta,Bladder Cancer Surgery,Volume,2021,1079
570,Alberta,Colorectal Cancer Surgery,50th percentile,2021,22
571,Alberta,Colorectal Cancer Surgery,90th percentile,2021,50
572,Alberta,Colorectal Cancer Surgery,Volume,2021,500
573,Alberta,Lung Cancer Surgery,50th percentile,2021,29
574,Alberta,Lung Cancer Surgery,90th percentile,2021,59.8
575,Alberta,Lung Cancer Surgery,Volume,2021,323
576,Alberta,Prostate Cancer Surgery,50th percentile,2021,62
577,Alberta,Prostate Cancer Surgery,90th percentile,2021,146.2
578,Alberta,Prostate Cancer Surgery,Volume,2021,472
579,Manitoba,Hip Replacement,Volume,2021,687
580,New Brunswick,Hip Replacement,Volume,2021,572
581,British Columbia,Hip Replacement,% meeting benchmark,2008,78
582,British Columbia,Hip Replacement,50th percentile,2008,71
583,British Columbia,Hip Replacement,90th percentile,2008,279
584,British Columbia,Hip Replacement,Volume,2008,2192
585,British Columbia,Knee Replacement,% meeting benchmark,2008,71
586,British Columbia,Knee Replacement,50th percentile,2008,102
587,British Columbia,Knee Replacement,90th percentile,2008,332
588,British Columbia,Knee Replacement,Volume,2008,3130
589,British Columbia,Radiation Therapy,% meeting benchmark,2008,95
590,British Columbia,Radiation Therapy,50th percentile,2008,7
591,British Columbia,Cataract Surgery,% meeting benchmark,2008,78
592,British Columbia,Cataract Surgery,50th percentile,2008,55
593,British Columbia,Cataract Surgery,90th percentile,2008,171
594,British Columbia,Cataract Surgery,Volume,2008,22035
595,British Columbia,CABG,% meeting benchmark,2008,91
596,British Columbia,CABG,50th percentile,2008,43
597,British Columbia,CABG,90th percentile,2008,109
598,British Columbia,Hip Replacement,% meeting benchmark,2009,85
599,British Columbia,Hip Replacement,50th percentile,2009,73
600,British Columbia,Hip Replacement,90th percentile,2009,223
601,British Columbia,Hip Replacement,Volume,2009,2216
602,British Columbia,Knee Replacement,% meeting benchmark,2009,77
603,British Columbia,Knee Replacement,50th percentile,2009,85
604,British Columbia,Knee Replacement,90th percentile,2009,275
605,British Columbia,Knee Replacement,Volume,2009,3241
606,British Columbia,Radiation Therapy,% meeting benchmark,2009,94
607,British Columbia,Radiation Therapy,50th percentile,2009,8
608,British Columbia,Hip Fracture Repair,% meeting benchmark,2009,83
609,British Columbia,Hip Fracture Repair,50th percentile,2009,23
610,British Columbia,Hip Fracture Repair,90th percentile,2009,64
611,British Columbia,Hip Fracture Repair,Volume,2009,1777
612,British Columbia,Cataract Surgery,% meeting benchmark,2009,77
613,British Columbia,Cataract Surgery,50th percentile,2009,49
614,British Columbia,Cataract Surgery,90th percentile,2009,195
615,British Columbia,Cataract Surgery,Volume,2009,23054
616,British Columbia,CABG,% meeting benchmark,2010,99
617,British Columbia,CABG,50th percentile,2010,19
618,British Columbia,CABG,90th percentile,2010,68
619,British Columbia,CABG,Volume,2010,931
620,British Columbia,Hip Replacement,% meeting benchmark,2010,87
621,British Columbia,Hip Replacement,50th percentile,2010,79
622,British Columbia,Hip Replacement,90th percentile,2010,195
623,British Columbia,Hip Replacement,Volume,2010,2162
624,British Columbia,Knee Replacement,% meeting benchmark,2010,80
625,British Columbia,Knee Replacement,50th percentile,2010,101
626,British Columbia,Knee Replacement,90th percentile,2010,236
627,British Columbia,Knee Replacement,Volume,2010,3317
628,British Columbia,Radiation Therapy,% meeting benchmark,2010,92
629,British Columbia,Radiation Therapy,50th percentile,2010,8
630,British Columbia,Radiation Therapy,90th percentile,2010,25
631,British Columbia,Hip Fracture Repair,% meeting benchmark,2010,80
632,British Columbia,Hip Fracture Repair,50th percentile,2010,25
633,British Columbia,Hip Fracture Repair,90th percentile,2010,69
634,British Columbia,Hip Fracture Repair,Volume,2010,2031
635,British Columbia,Cataract Surgery,% meeting benchmark,2010,81
636,British Columbia,Cataract Surgery,50th percentile,2010,54
637,British Columbia,Cataract Surgery,90th percentile,2010,158
638,British Columbia,Cataract Surgery,Volume,2010,24059
639,British Columbia,CABG,50th percentile,2011,3
640,British Columbia,CABG,% meeting benchmark,2011,99
641,British Columbia,CABG,90th percentile,2011,35
642,British Columbia,CABG,Volume,2011,979
643,British Columbia,Hip Replacement,% meeting benchmark,2011,83
644,British Columbia,Hip Replacement,50th percentile,2011,98
645,British Columbia,Hip Replacement,90th percentile,2011,212
646,British Columbia,Hip Replacement,Volume,2011,2195
647,British Columbia,Knee Replacement,% meeting benchmark,2011,74
648,British Columbia,Knee Replacement,50th percentile,2011,122
649,British Columbia,Knee Replacement,90th percentile,2011,257
650,British Columbia,Knee Replacement,Volume,2011,3349
651,British Columbia,Radiation Therapy,% meeting benchmark,2011,93
652,British Columbia,Radiation Therapy,50th percentile,2011,8
653,British Columbia,Radiation Therapy,90th percentile,2011,25
654,British Columbia,Radiation Therapy,Volume,2011,5875
655,British Columbia,Hip Fracture Repair,% meeting benchmark,2011,76
656,British Columbia,Hip Fracture Repair,50th percentile,2011,26
657,British Columbia,Hip Fracture Repair,90th percentile,2011,71
658,British Columbia,Hip Fracture Repair,Volume,2011,1865
659,British Columbia,Cataract Surgery,% meeting benchmark,2011,78
660,British Columbia,Cataract Surgery,50th percentile,2011,52
661,British Columbia,Cataract Surgery,90th percentile,2011,178
662,British Columbia,Cataract Surgery,Volume,2011,25272
663,British Columbia,Hip Replacement,% meeting benchmark,2012,80
664,British Columbia,Hip Replacement,50th percentile,2012,97
665,British Columbia,Hip Replacement,90th percentile,2012,216
666,British Columbia,Hip Replacement,Volume,2012,2436
667,British Columbia,Knee Replacement,% meeting benchmark,2012,74
668,British Columbia,Knee Replacement,50th percentile,2012,124
669,British Columbia,Knee Replacement,90th percentile,2012,253
670,British Columbia,Knee Replacement,Volume,2012,3475
671,British Columbia,Radiation Therapy,% meeting benchmark,2012,94
672,British Columbia,Radiation Therapy,50th percentile,2012,8
673,British Columbia,Radiation Therapy,90th percentile,2012,22
674,British Columbia,Radiation Therapy,Volume,2012,6014
675,British Columbia,Hip Fracture Repair,% meeting benchmark,2012,81
676,British Columbia,Hip Fracture Repair,50th percentile,2012,25
677,British Columbia,Hip Fracture Repair,90th percentile,2012,66
678,British Columbia,Hip Fracture Repair,Volume,2012,1961
679,British Columbia,Cataract Surgery,% meeting benchmark,2012,85
680,British Columbia,Cataract Surgery,50th percentile,2012,39
681,British Columbia,Cataract Surgery,90th percentile,2012,148
682,British Columbia,Cataract Surgery,Volume,2012,23652
683,British Columbia,CABG,50th percentile,2012,6
684,British Columbia,CABG,90th percentile,2012,55
685,British Columbia,CABG,Volume,2012,884
686,British Columbia,Hip Replacement,% meeting benchmark,2013,80
687,British Columbia,Hip Replacement,50th percentile,2013,91
688,British Columbia,Hip Replacement,90th percentile,2013,230
689,British Columbia,Hip Replacement,Volume,2013,2396
690,British Columbia,Knee Replacement,% meeting benchmark,2013,71
691,British Columbia,Knee Replacement,50th percentile,2013,118
692,British Columbia,Knee Replacement,90th percentile,2013,258
693,British Columbia,Knee Replacement,Volume,2013,3407
694,British Columbia,Radiation Therapy,% meeting benchmark,2013,94
695,British Columbia,Radiation Therapy,50th percentile,2013,7
696,British Columbia,Radiation Therapy,90th percentile,2013,22
697,British Columbia,Radiation Therapy,Volume,2013,5827
698,British Columbia,Hip Fracture Repair,% meeting benchmark,2013,83
699,British Columbia,Hip Fracture Repair,50th percentile,2013,26
700,British Columbia,Hip Fracture Repair,90th percentile,2013,62
701,British Columbia,Hip Fracture Repair,Volume,2013,2032
702,British Columbia,Cataract Surgery,% meeting benchmark,2013,83
703,British Columbia,Cataract Surgery,50th percentile,2013,41
704,British Columbia,Cataract Surgery,90th percentile,2013,154
705,British Columbia,Cataract Surgery,Volume,2013,25140
706,British Columbia,CABG,50th percentile,2013,8
707,British Columbia,CABG,90th percentile,2013,80
708,British Columbia,CABG,Volume,2013,995
709,British Columbia,Breast Cancer Surgery,50th percentile,2013,14
710,British Columbia,Breast Cancer Surgery,90th percentile,2013,39
711,British Columbia,Breast Cancer Surgery,Volume,2013,1713
712,British Columbia,Bladder Cancer Surgery,50th percentile,2013,22
713,British Columbia,Bladder Cancer Surgery,90th percentile,2013,53
714,British Columbia,Bladder Cancer Surgery,Volume,2013,1520
715,British Columbia,Colorectal Cancer Surgery,50th percentile,2013,16
716,British Columbia,Colorectal Cancer Surgery,90th percentile,2013,41
717,British Columbia,Colorectal Cancer Surgery,Volume,2013,1021
718,British Columbia,Lung Cancer Surgery,50th percentile,2013,18
719,British Columbia,Lung Cancer Surgery,90th percentile,2013,47
720,British Columbia,Lung Cancer Surgery,Volume,2013,319
721,British Columbia,Prostate Cancer Surgery,50th percentile,2013,36
722,British Columbia,Prostate Cancer Surgery,90th percentile,2013,74
723,British Columbia,Prostate Cancer Surgery,Volume,2013,463
724,British Columbia,Hip Replacement,% meeting benchmark,2014,67
725,British Columbia,Hip Replacement,50th percentile,2014,126
726,British Columbia,Hip Replacement,90th percentile,2014,310
727,British Columbia,Hip Replacement,Volume,2014,2581
728,British Columbia,Knee Replacement,% meeting benchmark,2014,57
729,British Columbia,Knee Replacement,50th percentile,2014,160
730,British Columbia,Knee Replacement,90th percentile,2014,341
731,British Columbia,Knee Replacement,Volume,2014,3588
732,British Columbia,Radiation Therapy,% meeting benchmark,2014,95
733,British Columbia,Radiation Therapy,50th percentile,2014,7
734,British Columbia,Radiation Therapy,90th percentile,2014,22
735,British Columbia,Radiation Therapy,Volume,2014,6175
736,British Columbia,Hip Fracture Repair,% meeting benchmark,2014,89
737,British Columbia,Hip Fracture Repair,50th percentile,2014,25
738,British Columbia,Hip Fracture Repair,90th percentile,2014,49
739,British Columbia,Hip Fracture Repair,Volume,2014,2045
740,British Columbia,Cataract Surgery,% meeting benchmark,2014,70
741,British Columbia,Cataract Surgery,50th percentile,2014,60
742,British Columbia,Cataract Surgery,90th percentile,2014,212
743,British Columbia,Cataract Surgery,Volume,2014,25397
744,British Columbia,CABG,50th percentile,2014,6
745,British Columbia,CABG,90th percentile,2014,99
746,British Columbia,CABG,Volume,2014,1028
747,British Columbia,Breast Cancer Surgery,50th percentile,2014,16
748,British Columbia,Breast Cancer Surgery,90th percentile,2014,42
749,British Columbia,Breast Cancer Surgery,Volume,2014,1825
750,British Columbia,Bladder Cancer Surgery,50th percentile,2014,22
751,British Columbia,Bladder Cancer Surgery,90th percentile,2014,53
752,British Columbia,Bladder Cancer Surgery,Volume,2014,1570
753,British Columbia,Colorectal Cancer Surgery,50th percentile,2014,20
754,British Columbia,Colorectal Cancer Surgery,90th percentile,2014,49
755,British Columbia,Colorectal Cancer Surgery,Volume,2014,1211
756,British Columbia,Lung Cancer Surgery,50th percentile,2014,20
757,British Columbia,Lung Cancer Surgery,90th percentile,2014,48
758,British Columbia,Lung Cancer Surgery,Volume,2014,405
759,British Columbia,Prostate Cancer Surgery,50th percentile,2014,29
760,British Columbia,Prostate Cancer Surgery,90th percentile,2014,74
761,British Columbia,Prostate Cancer Surgery,Volume,2014,423
762,British Columbia,Hip Replacement,% meeting benchmark,2015,61
763,British Columbia,Hip Replacement,50th percentile,2015,140
764,British Columbia,Hip Replacement,90th percentile,2015,359
765,British Columbia,Hip Replacement,Volume,2015,2589
766,British Columbia,Knee Replacement,% meeting benchmark,2015,47
767,British Columbia,Knee Replacement,50th percentile,2015,197
768,British Columbia,Knee Replacement,90th percentile,2015,382
769,British Columbia,Knee Replacement,Volume,2015,3800
770,British Columbia,Radiation Therapy,% meeting benchmark,2015,93
771,British Columbia,Radiation Therapy,50th percentile,2015,8
772,British Columbia,Radiation Therapy,90th percentile,2015,25
773,British Columbia,Radiation Therapy,Volume,2015,7029
774,British Columbia,Hip Fracture Repair,% meeting benchmark,2015,91
775,British Columbia,Hip Fracture Repair,50th percentile,2015,24
776,British Columbia,Hip Fracture Repair,90th percentile,2015,47
777,British Columbia,Hip Fracture Repair,Volume,2015,2206
778,British Columbia,Cataract Surgery,% meeting benchmark,2015,64
779,British Columbia,Cataract Surgery,50th percentile,2015,72
780,British Columbia,Cataract Surgery,90th percentile,2015,249
781,British Columbia,Cataract Surgery,Volume,2015,26757
782,British Columbia,CABG,50th percentile,2015,5
783,British Columbia,CABG,90th percentile,2015,70
784,British Columbia,CABG,Volume,2015,1063
785,British Columbia,Breast Cancer Surgery,50th percentile,2015,16
786,British Columbia,Breast Cancer Surgery,90th percentile,2015,43
787,British Columbia,Breast Cancer Surgery,Volume,2015,1795
788,British Columbia,Bladder Cancer Surgery,50th percentile,2015,22
789,British Columbia,Bladder Cancer Surgery,90th percentile,2015,50
790,British Columbia,Bladder Cancer Surgery,Volume,2015,1648
791,British Columbia,Colorectal Cancer Surgery,50th percentile,2015,21
